"PUBLICO","VEICULO","ESTADO","MES","VALOR_FIPE","VALOR_SEGURO_VENDIDO"
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2208.3
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2535.72
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,3075.63
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2443.25
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,1980.53
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,3184.83
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2861.76
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2708.99
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2064.25
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2333.99
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2352.23
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2670.02
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2703.91
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2248.2
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",3,34812,2282.36
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3666.56
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3644.61
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3244.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4180.15
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3817.42
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3318.52
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4331.95
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3531.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3262.61
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3327.9
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3841.03
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3969.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3519.53
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3919.08
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3702.49
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3188.98
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4500.79
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3197.36
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3113.8
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3908.87
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3046.46
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3166.6
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3069.57
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4126.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3719.15
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3019.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4515.94
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3837.84
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3479.2
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3952.46
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3750.2
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3602.38
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3099.71
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3904.58
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3306.2
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4325.5
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2330.35
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3181.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4282.3
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3074.46
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2896.45
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3980.4
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3182.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3602.8
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3711.65
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3368.8
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4001.12
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3327.13
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3593.03
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3541.56
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4006.42
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3659.45
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4078.93
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4038.48
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4013.41
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2942.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3600.01
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4134.25
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3345.86
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4043.67
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3212.88
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3167.62
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3168.19
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3560.59
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3538.82
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3812.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2795.88
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3378.31
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3259.69
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3634.29
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3660.91
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3887.22
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3800.4
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2875.74
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4862.63
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3245.76
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3404.64
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3924.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3399.68
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4024.45
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4078.93
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3074.77
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3677.57
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3224.6
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3714.57
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4164.41
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4158.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3990.33
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3997.32
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2916.46
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3556.18
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3358.02
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3251.7
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3746.49
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3245.02
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3943.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2763.37
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3464.05
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,2920.21
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3878.82
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3521.37
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,4078.1
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3936.98
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",3,43750,3679.31
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,4455.5
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3155.39
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3068.6
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3883.24
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3961.83
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,4393.25
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,2559.4
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,2986.71
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3860.29
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,2994.85
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3098.09
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,2796.57
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3218.05
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3069.09
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3681.89
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3731.08
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,2782.98
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3793.39
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3230.39
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3629.11
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3727.71
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3640.1
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3578.51
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,4255.67
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3451.2
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3160.57
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3185.33
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3499.65
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3014.25
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3371.68
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3962.4
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3122.78
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3146.96
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3303.98
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3401.12
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,4005.39
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3497.93
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3252.86
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3340.46
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,2725.59
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,4371.98
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3041.68
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3027.9
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3759.39
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,4149.36
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",3,34812,3214.76
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1643.54
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2091.93
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1647.73
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2258.31
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2103.4
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2037.36
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2161.74
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1951.33
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1653.69
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1704.32
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2194.69
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1823.38
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2056.37
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1869.4
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2252.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1852.25
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2584.37
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1823.12
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2038.97
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1593.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2013.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2056.11
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,1759.54
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",4,45008,2023.58
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1679.76
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1193.93
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1886.48
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1236.64
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1771.55
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1719.6
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1786.36
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1726.54
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1596.08
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1793.54
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1599.73
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1576.51
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1572.26
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1683.12
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1533.34
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1147.09
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,2068.42
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1229.9
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1719.8
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1469.97
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1505.56
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1660.81
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1380.82
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1641.93
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1696.85
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,2230.96
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1701.94
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1590.32
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",4,34139,1768.23
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2108.62
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2081.91
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2666.93
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2099.28
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,3223.63
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2422.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2210.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2361.54
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,1544.92
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2756.11
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2585.54
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2795.07
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2438.88
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2598.46
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2466.14
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2544.43
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2614.23
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2069.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2491.67
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2953.52
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2467.38
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2184.16
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2412.84
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",4,45008,2110.53
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1321.32
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2420.17
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1993.51
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1942.94
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2932.19
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2803.7
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1952.65
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2462.85
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,3153.51
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2048.89
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2238.49
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1865.63
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2339.33
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1900.23
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2067.93
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2585.13
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2168.41
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1900.64
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1951.26
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1877.95
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2956.49
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1823.1
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2734.76
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2269.77
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,1588.29
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","RJ",4,34139,2504.23
